id_devolucao,id_pedido,id_produto,data_devolucao,motivo_devolucao,valor_reembolso
516,45443,50,2023-04-10,Produto errado,2271.77
517,41451,192,2023-11-13,Atraso na entrega,2057.02
518,18998,109,2023-05-04,Produto com defeito,183.51
519,16238,214,2023-05-27,Atraso na entrega,1324.42
520,14449,102,2023-06-22,Insatisfacao do cliente,856.57
521,9280,184,2023-04-25,Produto com defeito,3356.86
522,44972,42,2023-06-16,Insatisfacao do cliente,3137.92
523,43877,141,2023-09-06,Produto danificado,2635.22
524,18547,75,2023-05-03,Produto com defeito,148.76
525,2512,44,2023-08-10,Produto com defeito,1464.17
526,1277,136,2023-03-15,Produto danificado,1331.92
527,939,182,2023-04-25,Produto com defeito,33.83
528,13621,89,2023-05-02,Produto danificado,871.95
529,11880,61,2023-02-25,Produto errado,269.64
530,48381,216,2023-12-03,Produto com defeito,1633.46
531,46741,17,2023-12-08,Atraso na entrega,1053.97
532,31,122,2023-08-05,Produto com defeito,208.06
533,31883,177,2023-10-02,Produto danificado,1175.83
534,48127,24,2023-09-16,Produto errado,860.56
535,37473,110,2023-05-14,Produto errado,37.64
536,31541,228,2023-11-23,Produto errado,904.39
537,12466,96,2023-03-03,Atraso na entrega,495.27
538,31055,114,2023-09-21,Atraso na entrega,244.15
539,6174,223,2023-12-01,Produto danificado,1963.9
540,32311,187,2023-01-26,Insatisfacao do cliente,3522.17
541,33594,205,2023-09-07,Produto errado,282.76
542,1325,205,2023-04-21,Atraso na entrega,996.57
543,33674,74,2023-08-07,Produto errado,471.57
544,43386,235,2024-01-01,Produto com defeito,1707.04
545,10980,204,2023-03-12,Produto errado,3236.73
546,8105,109,2023-02-08,Produto danificado,204.3
547,2912,178,2023-12-14,Produto danificado,367.85
548,22369,106,2023-09-14,Produto errado,1015.05
549,23606,24,2023-10-25,Produto danificado,1575.54
550,6579,73,2023-09-17,Produto errado,4167.36
551,28733,96,2023-08-16,Produto danificado,478.29
552,31128,100,2023-07-10,Atraso na entrega,2341.93
553,2568,169,2023-11-15,Produto errado,101.79
554,39657,238,2023-07-02,Atraso na entrega,2296.37
555,22983,57,2023-11-24,Produto danificado,1985.14
556,15346,17,2023-08-11,Produto com defeito,2195.48
557,22628,115,2023-05-18,Produto danificado,324.01
558,42631,88,2023-06-15,Atraso na entrega,290.69
559,25054,127,2023-09-28,Produto danificado,1385.67
560,24647,27,2023-05-22,Produto com defeito,749.47
561,49507,221,2023-03-01,Insatisfacao do cliente,916.85
562,37431,184,2023-12-07,Produto danificado,1185.22
563,39492,226,2023-09-07,Insatisfacao do cliente,1019.7
564,32857,11,2023-07-31,Produto errado,571.5
565,4055,208,2023-11-27,Produto errado,931.74
566,15505,124,2023-04-11,Produto danificado,2942.0
567,20419,240,2023-11-03,Produto errado,2543.3
568,29379,215,2023-08-26,Produto errado,1875.64
569,28659,66,2023-07-16,Insatisfacao do cliente,997.3
570,35426,29,2023-07-27,Produto danificado,493.64
571,36992,108,2023-04-18,Insatisfacao do cliente,2106.92
572,39199,149,2023-07-28,Produto errado,1773.17
573,11456,57,2023-05-15,Produto errado,908.42
574,15712,102,2023-02-16,Produto danificado,938.8
575,49137,65,2023-11-24,Insatisfacao do cliente,408.05
576,18021,22,2023-12-05,Produto errado,604.46
577,7875,166,2023-12-12,Produto errado,1207.49
578,22204,65,2023-11-09,Insatisfacao do cliente,406.39
579,15757,177,2023-04-15,Atraso na entrega,978.84
580,36992,204,2023-08-13,Produto danificado,1143.26
581,6021,14,2023-05-01,Atraso na entrega,694.19
582,32005,172,2023-07-16,Insatisfacao do cliente,562.23
583,49945,187,2023-10-30,Produto danificado,3623.02
584,38825,43,2023-11-30,Produto errado,776.9
585,16213,26,2024-01-05,Insatisfacao do cliente,767.54
586,16072,201,2023-01-21,Produto danificado,3150.84
587,13902,151,2023-05-17,Produto errado,970.1
588,42230,41,2023-02-16,Atraso na entrega,1113.24
589,28071,134,2023-10-01,Insatisfacao do cliente,1385.62
590,8473,144,2023-10-05,Produto com defeito,1241.0
591,27526,118,2023-12-02,Produto com defeito,2522.71
592,25006,120,2023-11-17,Insatisfacao do cliente,1847.97
593,23726,63,2023-01-18,Produto danificado,1276.2
594,22780,1,2023-04-03,Atraso na entrega,2637.88
595,39092,180,2023-05-15,Insatisfacao do cliente,77.28
596,995,9,2023-11-29,Atraso na entrega,1127.39
597,28676,74,2023-12-08,Produto com defeito,943.14
598,4381,18,2023-07-10,Produto errado,819.13
599,38555,160,2023-03-26,Produto danificado,922.42
600,23727,211,2023-06-16,Atraso na entrega,1163.22
601,48989,160,2023-08-18,Produto danificado,1081.72
602,10930,144,2023-05-15,Produto danificado,3723.0
603,39371,79,2023-05-25,Insatisfacao do cliente,3279.49
604,18586,192,2023-04-01,Produto danificado,992.02
605,34802,111,2023-11-12,Produto danificado,1314.27
606,5279,65,2023-10-05,Produto danificado,1198.07
607,23004,196,2024-01-02,Produto com defeito,811.78
608,46313,6,2023-04-20,Produto danificado,1152.42
609,42617,159,2023-04-27,Produto errado,1004.18
610,24176,194,2023-05-27,Insatisfacao do cliente,593.76
611,21295,160,2023-01-10,Produto danificado,540.86
612,2425,55,2023-09-08,Produto danificado,734.54
613,32092,178,2023-05-17,Atraso na entrega,341.91
614,47717,174,2023-08-17,Produto danificado,1231.45
615,11845,49,2023-11-27,Atraso na entrega,1188.42
616,32888,77,2023-11-20,Produto com defeito,402.6
617,47570,180,2023-12-26,Produto danificado,154.56
618,31006,170,2023-06-26,Produto danificado,4300.02
619,28237,125,2023-02-06,Atraso na entrega,1277.29
620,23260,7,2023-11-07,Produto errado,645.72
621,987,204,2023-09-12,Produto errado,3286.05
622,6372,20,2023-08-08,Produto com defeito,324.25
623,31697,123,2023-10-01,Insatisfacao do cliente,748.88
624,12593,193,2023-02-15,Atraso na entrega,1108.52
625,1275,204,2023-11-10,Produto danificado,5342.91
626,31243,129,2023-11-24,Produto com defeito,276.79
627,41434,173,2023-09-14,Insatisfacao do cliente,913.26
628,22004,212,2023-03-15,Produto danificado,326.34
629,42047,237,2023-09-06,Produto errado,838.57
630,32929,110,2023-02-13,Produto errado,36.57
631,49129,156,2023-02-16,Produto com defeito,2884.24
632,15015,81,2023-07-19,Produto com defeito,1577.48
633,15062,33,2023-06-11,Atraso na entrega,425.06
634,22869,224,2023-04-23,Produto errado,390.7
635,41779,37,2023-11-06,Atraso na entrega,2096.56
636,24647,235,2023-04-03,Produto danificado,598.89
637,35613,212,2023-10-27,Produto com defeito,331.32
638,25783,233,2023-11-03,Produto danificado,2254.37
639,9766,17,2023-02-23,Produto errado,1013.97
640,40211,179,2023-10-06,Produto danificado,626.93
641,11201,10,2023-04-06,Produto danificado,3440.54
642,34804,171,2023-05-25,Produto errado,2496.58
643,33771,102,2023-10-26,Produto com defeito,2956.95
644,25344,43,2023-02-10,Atraso na entrega,425.84
645,10462,102,2023-02-02,Insatisfacao do cliente,1904.95
646,45698,239,2023-12-11,Insatisfacao do cliente,1474.37
647,12924,156,2023-07-11,Atraso na entrega,1961.59
648,37935,231,2023-11-03,Produto com defeito,640.58
649,40189,195,2023-03-05,Atraso na entrega,6829.1
650,47236,121,2023-11-05,Insatisfacao do cliente,2405.14
651,23795,139,2023-01-12,Insatisfacao do cliente,502.69
652,30305,159,2023-03-14,Produto danificado,859.12
653,553,166,2023-07-21,Produto com defeito,3909.14
654,10226,89,2023-10-14,Produto com defeito,624.91
655,42902,23,2023-05-26,Insatisfacao do cliente,690.01
656,42079,185,2023-12-25,Produto com defeito,4997.89
657,32140,2,2023-02-20,Atraso na entrega,1844.52
658,47919,27,2023-11-18,Atraso na entrega,297.44
659,11244,195,2023-03-11,Insatisfacao do cliente,1364.6
660,47601,133,2023-03-26,Produto errado,1762.78
661,26272,134,2023-04-03,Atraso na entrega,2909.96
662,21255,74,2023-07-14,Atraso na entrega,1234.16
663,17313,215,2023-12-13,Produto danificado,2595.88
664,42426,233,2023-11-29,Produto com defeito,1563.54
665,45458,173,2023-05-28,Atraso na entrega,3930.57
666,23884,211,2023-06-09,Insatisfacao do cliente,1163.22
667,21730,216,2023-08-07,Produto com defeito,577.83
668,2906,82,2023-11-15,Insatisfacao do cliente,109.63
669,24347,162,2023-11-23,Produto com defeito,2191.22
670,19551,136,2023-11-29,Insatisfacao do cliente,2428.79
671,37605,161,2023-12-20,Produto errado,3341.37
672,2345,184,2023-12-31,Insatisfacao do cliente,1049.93
673,3328,19,2023-11-06,Insatisfacao do cliente,1464.5
674,27827,11,2023-10-21,Produto danificado,654.95
675,44604,90,2023-05-24,Produto com defeito,5389.47
676,22772,19,2023-12-06,Insatisfacao do cliente,1400.56
677,49605,72,2023-10-23,Produto errado,1119.78
678,44825,24,2023-04-29,Produto danificado,708.65
679,3917,149,2023-04-16,Produto danificado,1026.65
680,14909,79,2023-12-12,Produto danificado,2289.76
681,22914,131,2023-04-26,Atraso na entrega,1991.35
682,16051,115,2023-05-29,Produto com defeito,669.94
683,4468,15,2023-07-21,Atraso na entrega,1515.51
684,22031,198,2023-04-26,Insatisfacao do cliente,1836.83
685,49354,90,2023-05-09,Produto com defeito,1072.37
686,30168,135,2023-10-18,Produto errado,645.35
687,8700,191,2023-02-15,Atraso na entrega,2625.02
688,37589,95,2023-02-20,Atraso na entrega,2475.32
689,49837,211,2023-11-27,Produto errado,1163.22
690,41694,224,2023-11-06,Produto com defeito,387.26
691,19842,27,2023-03-08,Produto com defeito,373.79
692,13323,66,2023-03-29,Insatisfacao do cliente,3079.59
693,17087,50,2023-11-29,Produto com defeito,2773.9
694,17302,143,2023-04-17,Produto com defeito,1327.83
695,14607,95,2023-06-01,Insatisfacao do cliente,1211.95
696,42009,161,2023-04-01,Produto danificado,1695.63
697,42622,233,2023-09-30,Produto com defeito,794.74
698,17087,76,2023-09-28,Produto danificado,704.91
699,30895,207,2023-06-26,Insatisfacao do cliente,1062.25
700,26042,229,2023-09-17,Produto com defeito,230.23
701,23273,203,2023-08-07,Insatisfacao do cliente,1428.67
702,22358,147,2023-08-08,Produto danificado,6034.55
703,41467,108,2023-10-04,Produto danificado,2106.92
704,272,191,2023-07-08,Atraso na entrega,2502.56
705,44850,190,2023-12-13,Produto com defeito,756.3
706,25259,144,2023-07-12,Produto errado,2482.0
707,162,229,2023-11-04,Produto com defeito,125.11
708,33895,192,2023-07-16,Produto danificado,1060.15
709,31894,17,2023-11-21,Produto errado,3250.65
710,21669,225,2023-03-15,Produto errado,2818.41
711,41309,198,2023-02-22,Insatisfacao do cliente,623.73
712,21158,183,2023-06-29,Atraso na entrega,2685.21
713,48886,216,2023-09-08,Produto danificado,1181.33
714,33020,116,2023-05-16,Produto danificado,954.8
715,3831,166,2024-01-14,Produto errado,1362.5
716,41082,128,2023-12-02,Produto com defeito,154.73
717,44698,144,2023-05-03,Produto com defeito,1206.35
718,20192,222,2023-08-19,Produto danificado,690.23
719,33662,121,2023-10-08,Produto errado,1293.61
720,22016,108,2023-11-19,Insatisfacao do cliente,1053.46
721,6599,216,2023-11-29,Produto errado,1182.75
722,22076,108,2023-12-06,Produto danificado,1915.74
723,7286,108,2023-12-02,Insatisfacao do cliente,3160.38
724,9980,111,2023-12-18,Atraso na entrega,1314.27
725,48984,210,2023-04-28,Atraso na entrega,1080.58
726,22696,40,2023-09-25,Atraso na entrega,1865.84
727,29395,218,2023-11-16,Produto com defeito,609.08
728,24056,239,2023-05-08,Insatisfacao do cliente,1474.37
729,10813,183,2023-10-24,Insatisfacao do cliente,1863.07
730,30825,114,2023-11-20,Produto com defeito,244.15
731,49811,199,2023-03-31,Produto errado,916.14
732,3009,175,2023-12-02,Produto danificado,155.73
733,24970,35,2023-04-27,Produto errado,171.53
734,25389,68,2023-11-26,Insatisfacao do cliente,1230.18
735,7428,144,2023-12-01,Produto com defeito,1187.39
736,18059,230,2023-08-04,Atraso na entrega,1387.33
737,32863,153,2023-02-24,Produto errado,463.49
738,31632,106,2023-11-07,Insatisfacao do cliente,676.7
739,47655,116,2023-12-11,Produto danificado,938.32
740,20203,59,2023-10-18,Atraso na entrega,1011.38
741,23812,215,2023-02-23,Atraso na entrega,615.85
742,16459,196,2023-07-23,Produto com defeito,4199.75
743,6854,216,2023-10-06,Insatisfacao do cliente,2401.6
744,41517,49,2023-02-11,Produto errado,1139.52
745,7943,94,2023-09-18,Produto errado,469.52
746,24448,57,2023-07-24,Atraso na entrega,3970.28
747,17030,33,2023-01-24,Insatisfacao do cliente,410.38
748,8391,171,2023-09-07,Atraso na entrega,821.07
749,30352,95,2023-04-14,Atraso na entrega,1237.66
750,41582,37,2023-11-01,Produto errado,5139.06
751,8020,202,2023-11-22,Atraso na entrega,1293.63
752,28767,166,2023-04-28,Produto errado,1382.22
753,45688,92,2023-11-14,Produto com defeito,609.69
754,31409,26,2023-04-18,Produto danificado,1040.97
755,42395,19,2023-11-04,Produto errado,1393.46
756,40793,144,2023-12-05,Produto com defeito,1222.62
757,38493,174,2023-06-12,Insatisfacao do cliente,4139.57
758,276,178,2023-10-28,Insatisfacao do cliente,1103.55
759,587,11,2023-04-23,Insatisfacao do cliente,1331.76
760,19203,130,2023-10-24,Produto com defeito,453.09
761,32632,134,2023-06-17,Produto danificado,1297.65
762,9709,63,2023-07-19,Produto danificado,2552.4
763,4553,32,2023-10-20,Produto errado,1772.76
764,45469,15,2023-01-18,Insatisfacao do cliente,1010.34
765,21310,153,2023-05-03,Produto errado,474.48
766,559,77,2023-10-19,Produto danificado,836.24
767,5611,150,2023-03-12,Atraso na entrega,360.81
768,19862,33,2023-04-11,Produto errado,832.64
769,618,34,2023-11-28,Produto errado,2501.95
770,49220,57,2023-06-02,Produto errado,4962.85
771,1699,59,2023-10-30,Produto com defeito,1047.73
772,32180,68,2023-06-07,Produto errado,1391.04
773,41529,135,2023-11-20,Insatisfacao do cliente,645.35
774,47140,202,2023-04-12,Produto danificado,1316.75
775,22300,12,2023-05-21,Produto errado,3990.27
776,36510,42,2023-10-08,Produto com defeito,1144.37
777,31604,227,2023-07-18,Produto danificado,802.9
778,4271,24,2023-03-22,Atraso na entrega,2533.39
779,19536,228,2023-06-22,Produto danificado,3467.28
780,2134,5,2023-03-10,Produto errado,81.08
781,19217,11,2023-11-14,Produto com defeito,1300.05
782,7839,106,2023-05-12,Atraso na entrega,338.35
783,49609,140,2023-08-10,Produto errado,1191.54
784,17607,145,2023-03-26,Produto com defeito,466.31
785,37101,121,2023-07-19,Produto danificado,1342.64
786,20115,72,2023-05-21,Produto danificado,577.11
787,41217,71,2023-09-03,Produto errado,2080.18
788,14926,72,2024-01-04,Produto errado,1028.85
789,44474,3,2023-12-09,Produto errado,3089.13
790,31442,191,2023-03-01,Produto danificado,1312.51
791,35164,197,2023-12-12,Atraso na entrega,565.79
792,42063,217,2023-03-16,Produto errado,446.45
793,33277,190,2023-04-21,Atraso na entrega,756.3
794,46778,3,2023-06-07,Produto danificado,2157.87
795,43112,188,2023-08-26,Insatisfacao do cliente,523.47
796,31379,160,2023-12-05,Insatisfacao do cliente,540.86
797,41491,207,2023-09-17,Produto errado,1048.98
798,19659,166,2023-06-19,Produto errado,3723.13
799,26664,167,2023-09-29,Insatisfacao do cliente,1384.23
800,20280,156,2023-12-01,Produto com defeito,1334.24
801,13974,165,2023-05-20,Produto com defeito,1198.48
802,27753,144,2023-11-16,Atraso na entrega,2416.04
803,15423,233,2023-04-13,Produto com defeito,739.84
804,33126,156,2023-12-23,Insatisfacao do cliente,667.12
805,12345,162,2023-08-22,Insatisfacao do cliente,958.62
806,25471,30,2023-11-23,Atraso na entrega,4217.93
807,46146,132,2023-06-01,Produto errado,828.38
808,24979,28,2023-02-03,Atraso na entrega,1175.06
809,1184,86,2023-04-12,Produto com defeito,1183.67
810,16793,237,2023-11-18,Produto danificado,2833.17
811,49481,239,2023-11-30,Produto danificado,1331.92
812,16493,113,2023-03-29,Produto errado,1279.56
813,13954,144,2023-05-02,Produto danificado,2315.52
814,23265,30,2023-05-25,Produto danificado,1462.77
815,18433,151,2023-09-30,Atraso na entrega,999.49
816,10568,162,2023-03-28,Produto danificado,1929.29
817,35645,85,2023-12-27,Atraso na entrega,1191.72
818,1902,163,2023-04-09,Atraso na entrega,1379.87
819,37654,80,2023-08-03,Insatisfacao do cliente,813.55
820,19762,85,2023-06-07,Produto errado,2383.44
821,29053,97,2023-11-30,Insatisfacao do cliente,247.95
822,37353,205,2023-11-13,Produto errado,645.82
823,30637,30,2023-10-26,Insatisfacao do cliente,1462.77
824,281,235,2023-01-08,Produto com defeito,598.89
825,27368,137,2023-03-18,Insatisfacao do cliente,240.83
826,35824,58,2023-06-14,Insatisfacao do cliente,2531.98
827,45940,5,2023-10-01,Produto com defeito,269.18
828,20241,106,2023-08-14,Atraso na entrega,676.7
829,47894,5,2023-11-19,Atraso na entrega,83.14
830,11030,212,2023-10-08,Insatisfacao do cliente,641.76
831,2915,198,2023-11-29,Produto com defeito,633.69
832,46725,124,2023-10-08,Produto errado,1486.9
833,19744,240,2023-10-22,Atraso na entrega,1621.74
834,1664,122,2023-05-22,Produto errado,204.65
835,35874,149,2023-08-13,Insatisfacao do cliente,2003.09
836,31468,146,2023-11-25,Produto errado,5480.08
837,46220,64,2023-04-10,Produto com defeito,784.79
838,26758,189,2023-09-04,Produto com defeito,2869.97
839,6216,2,2023-08-10,Produto errado,937.9
840,4946,211,2023-01-30,Atraso na entrega,2218.28
841,28313,208,2023-09-03,Produto errado,488.98
842,44304,87,2023-07-07,Produto errado,649.54
843,22518,116,2023-07-01,Atraso na entrega,2941.53
844,31901,214,2023-12-06,Insatisfacao do cliente,2452.24
845,36103,70,2023-08-07,Produto danificado,5270.65
846,31612,68,2023-03-24,Produto com defeito,1262.9
847,30128,232,2023-05-19,Produto com defeito,101.83
848,14331,142,2023-08-11,Produto danificado,1652.36
849,3543,78,2023-11-06,Insatisfacao do cliente,3143.7
850,7625,171,2023-10-31,Produto com defeito,2452.05
851,40440,27,2023-10-20,Produto danificado,387.65
852,46927,219,2023-10-18,Produto errado,334.4
853,45040,113,2023-01-13,Produto errado,3715.15
854,45054,192,2023-02-06,Produto com defeito,1060.15
855,37129,85,2023-10-05,Produto com defeito,1191.72
856,13012,154,2023-04-13,Produto errado,1128.77
857,38799,159,2023-12-20,Produto com defeito,1020.43
858,15949,169,2023-12-07,Atraso na entrega,108.44
859,1512,187,2023-05-01,Insatisfacao do cliente,2405.38
860,1583,105,2023-10-12,Atraso na entrega,437.1
861,11162,118,2023-07-28,Produto errado,6938.32
862,11964,149,2023-07-15,Atraso na entrega,1026.65
863,13300,175,2023-02-03,Produto errado,173.36
864,27241,47,2023-01-18,Insatisfacao do cliente,4353.78
865,46577,62,2023-02-18,Atraso na entrega,997.79
866,44819,70,2023-01-10,Produto com defeito,3614.85
867,29383,10,2023-11-08,Produto errado,958.14
868,20983,14,2023-01-20,Insatisfacao do cliente,706.38
869,49840,39,2023-12-16,Produto errado,1288.76
870,25208,124,2023-08-07,Produto com defeito,2636.02
871,43675,17,2023-04-30,Insatisfacao do cliente,713.82
872,19274,90,2023-08-11,Produto errado,4188.42
873,38292,225,2023-12-05,Produto errado,1817.96
874,716,190,2023-10-05,Insatisfacao do cliente,670.04
875,41058,101,2023-12-10,Produto com defeito,826.55
876,20936,174,2023-03-27,Produto danificado,2438.56
877,2712,85,2023-05-25,Produto errado,1191.72
878,690,30,2023-11-08,Produto danificado,1462.77
879,2199,200,2023-10-17,Insatisfacao do cliente,694.79
880,49648,225,2023-09-10,Produto danificado,913.89
881,47648,137,2024-01-11,Insatisfacao do cliente,918.54
882,35478,126,2023-05-22,Insatisfacao do cliente,1063.74
883,43440,158,2023-07-02,Produto errado,3634.99
884,5822,84,2023-12-02,Produto com defeito,1161.95
